"충전소명",충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자
"안덕우체국 뒤 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 안덕면 화순리 1072,제주특별자치도 서귀포시 안덕면 화순리 1072,환경부(한국자동차환경협회),1661-9408,33.2462682,126.3353527,2019-06-30
"돈내코유원지 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 돈내코로 114,,환경부(한국자동차환경협회),1661-9408,33.3003161,126.5847998,2019-06-30
"중문랜드",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 소보리당로164번길 62(상예동),,환경부(한국자동차환경협회),1661-9408,33.2639753,126.3852041,2019-06-30
"중문관광단지",색달해변 북측주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,5,N,제주특별자치도 서귀포시 색달동 2889-1,제주특별자치도 서귀포시 색달동 2889-1,환경부(한국자동차환경협회),1661-9408,33.2814107,126.4111118,2019-06-30
"중문컨벤션센터",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 중문관광로 224(중문동),,환경부(한국자동차환경협회),1661-9408,33.2413649,126.4245153,2019-06-30
"회수사거리",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 회수동 788-2,제주특별자치도 서귀포시 회수동 788-2,환경부(한국자동차환경협회),1661-9408,33.2630754,126.4425071,2019-06-30
"성읍민속마을",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모,0,1,N,제주특별자치도 서귀포시 표선면 성읍리 855-3,제주특별자치도 서귀포시 표선면 성읍리 855-3,환경부(한국자동차환경협회),1661-9408,33.3841426,126.8018149,2019-06-30
"표선생활체육관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 표선면 한마음초등로 399,,환경부(한국자동차환경협회),1661-9408,33.3544886,126.8146643,2019-06-30
"표선의례회관 앞 공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 표선면 표선리 2103,제주특별자치도 서귀포시 표선면 표선리 2103,환경부(한국자동차환경협회),1661-9408,33.3225332,126.8228665,2019-06-30
"표선해수욕장 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,5,N,제주특별자치도 서귀포시 표선면 민속해안로 631-45,,환경부(한국자동차환경협회),1661-9408,33.322511,126.841868,2019-06-30
"쇠소깍 공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 쇠소깍로 104,,환경부(한국자동차환경협회),1661-9408,33.2542498,126.6224923,2019-06-30
"봉개동공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 봉개동 1854-1,제주특별자치도 제주시 봉개동 1854-1,환경부(한국자동차환경협회),1661-9408,33.4914049,126.5949431,2019-06-30
"북촌 너븐숭이4.3 기념관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 조천읍 북촌3길 3,,환경부(한국자동차환경협회),1661-9408,33.5459875,126.6887641,2019-06-30
"사려니숲길 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,3,N,제주특별자치도 제주시 봉개동 2750-2,제주특별자치도 제주시 봉개동 2750-2,환경부(한국자동차환경협회),1661-9408,33.4394527,126.6294642,2019-06-30
"선흘리 낙선동4.3성",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,DC콤보,0,2,N,제주특별자치도 제주시 조천읍 선흘서5길7,,환경부(한국자동차환경협회),1661-9408,33.5153475,126.6945308,2019-06-30
"제스코마트",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,3,N,제주특별자치도 제주시 연북로 444,,환경부(한국자동차환경협회),1661-9408,33.4804626,126.5292406,2019-06-30
"한국교통안전공단 제주자동차검사소",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 삼봉로 79,,환경부(한국자동차환경협회),1661-9408,33.5141378,126.5892937,2019-06-30
"메밀가공시설",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,DC콤보,0,2,N,제주특별자치도 서귀포시 안덕면 광평리 211,제주특별자치도 서귀포시 안덕면 광평리 211,환경부(한국자동차환경협회),1661-9408,33.3280672,126.379672,2019-06-30
"도립미술관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,DC콤보,0,2,N,제주특별자치도 제주시 1100로 2894-78,,환경부(한국자동차환경협회),1661-9408,33.4526324,126.4896073,2019-06-30
"신화역사공원 조성사업",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,DC콤보,0,4,N,제주특별자치도 서귀포시 안덕면 서광리 2608,제주특별자치도 서귀포시 안덕면 서광리(가)2608,환경부(한국자동차환경협회),1661-9408,33.2991069,126.3108907,2019-06-30
"하효마을다목적회관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,DC콤보,0,2,N,제주특별자치도 서귀포시 칠십리로 740(하효동),,환경부(한국자동차환경협회),1661-9408,33.2581464,126.617765,2019-06-30
"홍로공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,3,N,제주특별자치도 서귀포시 동홍동 1480-6,제주특별자치도 서귀포시 동홍동 1480-6,환경부(한국자동차환경협회),1661-9408,33.2663197,126.5671727,2019-06-30
"송당리사무소",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 구좌읍 중산간동로 2210,,한국전력,1899-2100,33.4713595,126.779182,2019-06-30
"스마트그리드홍보관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,4,N,제주특별자치도 제주시 구좌읍 행원로13길 122,,한국전력,1899-2100,33.5568204,126.8135728,2019-06-30
"개인택시조합",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 도공로 147(도두일동),,한국전력,1899-2100,33.4957048,126.4691969,2019-06-30
LH제주지역본부,주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 전농로 100(삼도일동),,한국전력,1899-2100,33.5040866,126.5237993,2019-06-30
"제주삼양유적지",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 선사로2길 13(삼양일동),,한국전력,1899-2100,33.5236295,126.5881816,2019-06-30
"삼양2동공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 삼양2동 2176-13,제주특별자치도 제주시 삼양2동 2176-13,한국전력,1899-2100,33.5197151,126.582675,2019-06-30
"제주의료원",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 산천단남길 10(아라일동),,한국전력,1899-2100,33.4452709,126.5601453,2019-06-30
"서부경찰서",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 애월읍 애조로 215,,한국전력,1899-2100,33.4735853,126.4062819,2019-06-30
"파스쿠찌유수암점",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 애월읍 유수암평화길 242,,한국전력,1899-2100,33.42359058,126.4079787,2019-06-30
"제주 KCTV",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 아연로 2(연동),,한국전력,1899-2100,33.4812035,126.4962404,2019-06-30
"한국전력공사 제주지역본부",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 연동 322-2,제주특별자치도 제주시 연동 322-2,한국전력,1899-2100,33.4890305,126.5013451,2019-06-30
SK행복날개 주유소,주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 용문로 12(용담이동),,한국전력,1899-2100,33.5050106,126.4976141,2019-06-30
"부민장례식장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 연북로 378(도남동),,한국전력,1899-2100,33.4803205,126.5219174,2019-06-30
"베라체 공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 이도2동 1963-7,제주특별자치도 제주시 이도2동 1963-7,한국전력,1899-2100,33.4969863,126.5353375,2019-06-30
"베스트힐 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 조천읍 남조로 2109-38,,한국전력,1899-2100,33.45400628,126.6576599,2019-06-30
"해양경비안전센터(고산출장소)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 제주시 한경면 노을해안로 1145,,한국전력,1899-2100,33.3081601,126.164197,2019-06-30
"유리의성",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 한경면 녹차분재로 462,,한국전력,1899-2100,33.3148365,126.2734488,2019-06-30
"한경119센터",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 한경면 일주서로 4218,,한국전력,1899-2100,33.3426894,126.1829494,2019-06-30
"김창열미술관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 한림읍 용금로 883-5,,한국전력,1899-2100,33.3389037,126.2682351,2019-06-30
"제주대학교교육대학",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 일주동로 61(화북일동),,한국전력,1899-2100,33.5145691,126.5516729,2019-06-30
"화북2동 공영주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 화북2동 3378-4,제주특별자치도 제주시 화북2동 3378-4.6,한국전력,1899-2100,33.5083458,126.5612841,2019-06-30
"남원의례회관 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 남원읍 서의로 26,,한국전력,1899-2100,33.2948173,126.7114506,2019-06-30
"강창학경기장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,3,N,제주특별자치도 서귀포시 중산간서로 95(강정동),,한국전력,1899-2100,33.2596431,126.501791,2019-06-30
"서귀포 해양경비안전서",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 서호남로 11(서호동),,한국전력,1899-2100,33.2512173,126.5137141,2019-06-30
"영어교육도시119센터",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 대정읍 에듀시티로 238,,한국전력,1899-2100,33.27896208,126.2733586,2019-06-30
"정방폭포(주차장)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 서귀포시 칠십리로214번길 37(동홍동),,한국전력,1899-2100,33.24474912,126.5730486,2019-06-30
"서귀포의료원",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 장수로 47(동홍동),,한국전력,1899-2100,33.2560963,126.5630644,2019-06-30
"제주권역재활병원",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 동문로 1(서귀동),,한국전력,1899-2100,33.25288112,126.5624668,2019-06-30
"난산리 다목적회관",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 서귀포시 성산읍 난산로41번길 5,,한국전력,1899-2100,33.4010138,126.8709732,2019-06-30
"성산하수처리장",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,1,N,제주특별자치도 서귀포시 성산읍 고성동서로 115,,한국전력,1899-2100,33.4518197,126.9189457,2019-06-30
"수산1리 복지회관",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,2,1,N,제주특별자치도 서귀포시 성산읍 수산서남로 17,,한국전력,1899-2100,33.445846,126.8830815,2019-06-30
"용머리해안(주차장)",주차장,제주특별자치도,연중무휴,00:00,23:59,Y,Y,AC3상+DC차데모 +DC콤보,1,2,N,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,,한국전력,1899-2100,33.2337921,126.3109307,2019-06-30
"안덕계곡 주차장",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 안덕면 감산리 345,,한국전력,1899-2100,33.2576211,126.3532545,2019-06-30
"안덕면 종합복지회관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 안덕면 화순로 121-6,,한국전력,1899-2100,33.2458455,126.3332062,2019-06-30
"안덕생활체육관",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 안덕면 화순서서로 59,,한국전력,1899-2100,33.2558062,126.3283213,2019-06-30
"청소년 문화의 집",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 안덕면 화순로56번길 20,,한국전력,1899-2100,33.2495585,126.3371369,2019-06-30
"서귀포교육지원청",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 토평로 43,,한국전력,1899-2100,33.2705664,126.5892146,2019-06-30
"영실매표소",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 영실로 246(하원동),,한국전력,1899-2100,33.34010219,126.4805139,2019-06-30
"제주국제평화센터",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 서귀포시 중문관광로 227-24(중문동),,한국전력,1899-2100,33.2443989,126.4218997,2019-06-30
"가시리 조랑말체험공원",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 표선면 녹산로 381-15,,한국전력,1899-2100,33.38309728,126.7362849,2019-06-30
"표선해양경비단",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 서귀포시 표선면 번영로 3262,,한국전력,1899-2100,33.3565925,126.8219062,2019-06-30
"새마을금고제주연수원",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,2,N,제주특별자치도 제주시 애월읍 소길리 155-18,제주특별자치도 제주시 애월읍 소길리 155-18,한국전력,1899-2100,33.4135888,126.3946902,2019-06-30
"제주 경찰교육 센터",주차장,제주특별자치도,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모 +DC콤보,0,1,N,제주특별자치도 제주시 516로 2927,,한국전력,1899-2100,33.4411629,126.5653998,2019-06-30
