NODE_ID,NODE_TYPE,NODE_NAME,lat,long,NODE_ID_OLD
994,101,제주MBC,33.49,126.502,4050038400.0
995,101,노형위더스빌15차아파트,33.49,126.477,4050038500.0
996,101,노형2근린공원,33.49,126.471,4050038600.0
997,101,노형동2712-1,33.491,126.472,4050038601.0
998,101,KT신제주지사,33.49,126.5,4050038700.0
999,101,제주특별자치도도청,33.49,126.497,4050038800.0
1000,101,현대자동차제주지점,33.49,126.496,4050038900.0
1001,101,어반아일랜드호텔,33.49,126.495,4050039000.0
1002,101,제주썬호텔앤카지노,33.49,126.493,4050039100.0
1003,101,하워드존슨제주호텔,33.49,126.492,4050039200.0
1004,101,연동270,33.491,126.492,4050039201.0
1005,101,연북5교,33.49,126.544,4050039300.0
1006,101,아라이동1262-6,33.49,126.545,4050039301.0
1007,101,제주시농협신제주지점,33.49,126.491,4050039400.0
1008,101,삼무공원사거리,33.49,126.49,4050039500.0
1009,101,삼무공원사거리,33.491,126.49,4050039501.0
1010,101,삼무공원사거리,33.49,126.489,4050039502.0
1011,101,방천1교,33.49,126.552,4050039600.0
1012,101,이도주공2단지아파트,33.49,126.534,4050039700.0
1013,101,제주소방서앞교차로,33.491,126.536,4050039701.0
1014,101,초록우산어린이재단,33.49,126.529,4050039900.0
1015,101,도남동91-2,33.49,126.528,4050039901.0
1016,101,동아아파트사거리,33.488,126.531,4050039902.0
1017,101,이도이동747,33.489,126.532,4050039903.0
1018,101,동아아파트사거리,33.489,126.53,4050039904.0
1019,101,방천1교,33.49,126.552,4050040000.0
1020,101,한국감정원,33.49,126.475,4050040100.0
1021,101,월랑재게스트하우스,33.49,126.48,4050040200.0
1022,101,요거프레소,33.49,126.481,4050040300.0
1023,101,꿈터어린이집,33.49,126.478,4050040400.0
1024,101,제주호텔비앤비,33.491,126.491,4050040500.0
1025,101,제주디엠,33.491,126.502,4050040600.0
1026,101,연동321,33.491,126.5,4050040700.0
1027,101,제주대림아파트,33.491,126.486,4050040800.0
1028,101,제주특별자치도교육청,33.491,126.497,4050040900.0
1029,101,현일센츄럴파크뷰아파트,33.491,126.496,4050041000.0
1030,101,에버호텔,33.491,126.495,4050041100.0
1031,101,제주썬호텔,33.491,126.493,4050041200.0
1032,101,곰돌이청과,33.491,126.475,4050041300.0
1033,101,제주축협남녕로지점,33.491,126.481,4050041400.0
1034,101,꿈터어린이집,33.491,126.479,4050041500.0
1035,102,새안교회,33.491,126.477,4050041600.0
1036,101,파라다이스아파트,33.491,126.426,4050041700.0
1037,101,제웅솔내음빌리지1차,33.491,126.431,4050041800.0
1038,101,연동세기2차아파트,33.491,126.487,4050041900.0
1039,101,대원상록수9차아파트,33.491,126.432,4050042000.0
1040,101,외도일동663-1,33.491,126.434,4050042100.0
1041,101,외도실내수영장,33.491,126.434,4050042200.0
1042,101,투썸플레이스제주노형DT점,33.492,126.473,4050042300.0
1043,101,로얄아트빌라,33.492,126.48,4050042400.0
1044,104,월대교동측,33.492,126.435,4050042500.0
1045,101,제주건설회관,33.492,126.496,4050042600.0
1046,101,송현어린이집,33.492,126.495,4050042700.0
1047,101,연동목성빌라,33.492,126.493,4050042800.0
1048,104,월대교서측,33.492,126.435,4050042900.0
1049,101,도남사거리,33.492,126.528,4050043000.0
1050,101,도남동91-2,33.492,126.525,4050043001.0
1051,101,월대교,33.492,126.435,4050043100.0
1052,101,신동부삼무3차아파트,33.492,126.489,4050043200.0
1053,101,도노교,33.492,126.521,4050043300.0
1054,101,제주이도한일베라체아파트,33.492,126.547,4050043400.0
1055,101,보건소사거리,33.492,126.52,4050043500.0
1056,101,제주옥션,33.492,126.438,4050043600.0
1057,101,우정쉐르빌,33.492,126.434,4050043700.0
1058,101,제주과학문화협회,33.492,126.517,4050043800.0
1059,101,월랑초등학교,33.493,126.477,4050043900.0
1060,101,아이샘어린이집,33.493,126.433,4050044000.0
1061,101,잠수교,33.493,126.515,4050044100.0
1062,104,내도교,33.493,126.439,4050044200.0
1063,101,반포가든,33.493,126.463,4050044300.0
1064,103,속성변화점,33.493,126.594,4050044400.0
1065,101,도련일동1729-6,33.509,126.59,4050044401.0
1066,101,도련일동1595-2,33.507,126.591,4050044402.0
1067,101,도련이동1818-2,33.513,126.589,4050044403.0
1068,101,도련일동2868,33.506,126.591,4050044404.0
1069,101,기아자동차한라대리점,33.493,126.511,4050044500.0
1070,104,내도교,33.493,126.44,4050044600.0
1071,101,캐딜락제주전시장,33.493,126.508,4050044700.0
1072,101,오라삼동2744-7,33.493,126.502,4050044701.0
1073,101,SK브로드밴드,33.493,126.49,4050044800.0
1074,101,동남아파트,33.493,126.531,4050044900.0
1075,101,수선화아파트교차로,33.493,126.549,4050045000.0
1076,101,이도이동150-1,33.494,126.548,4050045001.0
1077,101,이도이동256-4,33.496,126.548,4050045002.0
1078,101,제주세기아파트,33.493,126.5,4050045100.0
1079,101,마리나호텔사거리,33.494,126.498,4050045200.0
1080,101,이도이동66-1,33.494,126.55,4050045300.0
1081,101,제주한교회,33.494,126.52,4050045400.0
1082,101,제주종합경기장남측,33.494,126.516,4050045500.0
1083,101,제주제일중학교,33.495,126.541,4050045600.0
1084,101,탐라민속관,33.495,126.469,4050045700.0
1085,101,도두일동2252-1,33.497,126.473,4050045701.0
1086,104,산지4교,33.495,126.541,4050045800.0
1087,101,산지4교,33.495,126.541,4050045900.0
1088,101,종합경기장교차로,33.495,126.52,4050046000.0
1089,101,명품가구백화점,33.495,126.478,4050046100.0
1090,101,도남오거리,33.495,126.527,4050046200.0
1091,101,네오캠퍼스21,33.496,126.535,4050046300.0
1092,101,파란나라어린이집,33.496,126.534,4050046400.0
1093,101,SK충전소개인택시조합,33.496,126.468,4050046500.0
1094,101,제주종합경기장서측,33.496,126.512,4050046600.0
1095,101,제2동산교,33.496,126.512,4050046700.0
1096,101,도남오거리,33.496,126.527,4050046800.0
1097,101,혜성무지개타운아파트,33.496,126.543,4050046900.0
1098,101,네오캠퍼스21,33.496,126.534,4050047000.0
1099,101,세븐일레븐제주오라로점,33.496,126.509,4050047100.0
1100,101,이호교,33.496,126.455,4050047200.0
1101,101,LG베스트샵제주이도점,33.496,126.536,4050047300.0
1102,104,이호교,33.496,126.456,4050047400.0
1103,101,이호일동1961,33.497,126.457,4050047401.0
1104,101,파란나라어린이집,33.496,126.533,4050047500.0
1105,101,제주은행도남지점,33.497,126.53,4050047600.0
1106,101,이도2동행정복지센터,33.497,126.535,4050047700.0
1107,101,파란나라어린이집,33.497,126.534,4050047800.0
1108,101,청향웨딩홀,33.497,126.533,4050047900.0
1109,101,하늘그린5차,33.497,126.537,4050048000.0
1110,101,산지3교,33.497,126.542,4050048100.0
1111,101,산지3교,33.497,126.541,4050048200.0
1112,101,도남동924-7,33.497,126.527,4050048300.0
1113,101,중앙어린이집,33.497,126.533,4050048400.0
1114,101,전기공사공제조합,33.497,126.536,4050048500.0
1115,101,제주시민속오일시장,33.497,126.476,4050048600.0
1116,101,한마음병원사거리,33.497,126.546,4050048700.0
1117,101,노총그린예식장,33.498,126.535,4050048800.0
1118,101,리웨딩,33.498,126.538,4050048900.0
1119,101,중앙어린이집,33.498,126.534,4050049000.0
1120,101,제2오라교,33.498,126.516,4050049100.0
1121,101,삼오교,33.498,126.52,4050049200.0
1122,101,한국전력공사제주전력지사,33.498,126.537,4050049300.0
1123,101,경림휘닉스빌,33.498,126.547,4050049400.0
1124,101,삼국빌라,33.498,126.536,4050049500.0
1125,101,제주종합경기장북측,33.498,126.514,4050049600.0
1126,104,제2오라교,33.498,126.516,4050049700.0
1127,101,신제주입구,33.498,126.497,4050049800.0
1128,101,버터플라이,33.498,126.513,4050049900.0
1129,101,서울우유동동제주고객센터,33.499,126.54,4050050000.0
1130,101,중앙어린이집,33.499,126.534,4050050100.0
1131,103,속성변화점,33.499,126.527,4050050200.0
1132,101,CU제주삼주점,33.499,126.534,4050050300.0
1133,101,한국전력공사,33.499,126.537,4050050400.0
1134,101,근로복지공단,33.499,126.545,4050050500.0
1135,101,산지2교,33.499,126.541,4050050600.0
1136,101,제주일도대림2차아파트,33.5,126.55,4050050700.0
1137,103,속성변화점,33.5,126.465,4050050800.0
1138,101,주술카페,33.5,126.536,4050050900.0
1139,101,올레도세기,33.5,126.538,4050051000.0
1140,101,제주시청,33.5,126.531,4050051100.0
1141,101,대유맨션,33.5,126.536,4050051200.0
1142,102,티엔에스,33.501,126.455,4050051300.0
1143,101,이호일동375-41,33.501,126.455,4050051301.0
1144,101,더레드관광호텔,33.501,126.532,4050051400.0
1145,101,제주은행사거리,33.501,126.544,4050051500.0
1146,101,동광초등학교,33.501,126.548,4050051600.0
1147,101,산지1교,33.501,126.54,4050051700.0
1148,101,가령교,33.501,126.537,4050051800.0
1149,101,도리초등학교,33.501,126.466,4050051900.0
1150,101,웨드아일랜드,33.502,126.467,4050052000.0
1151,101,제주YMCA유치원,33.502,126.52,4050052100.0
1152,101,에이스아트빌,33.502,126.517,4050052200.0
1153,101,제주특별자치도교육청전산센터,33.502,126.515,4050052300.0
1154,101,참사랑하이츠빌라,33.502,126.513,4050052400.0
1155,101,KB국민은행,33.502,126.543,4050052500.0
1156,101,제주동부경찰서,33.503,126.537,4050052600.0
1157,101,일도체육공원,33.503,126.547,4050052700.0
1158,101,모나미게스트하우스,33.503,126.463,4050052800.0
1159,101,제3한천교,33.503,126.511,4050052900.0
1160,101,탐나그린빌,33.503,126.505,4050053000.0
1161,101,포닉스유통,33.503,126.465,4050053100.0
1162,103,속성변화점,33.503,126.517,4050053200.0
1163,101,제주꾸미기,33.503,126.464,4050053300.0
1164,103,속성변화점,33.503,126.542,4050053400.0
1165,101,도두추억애거리,33.503,126.463,4050053500.0
1166,101,포닉스유통,33.503,126.465,4050053600.0
1167,101,Sh수협은행일도지점,33.504,126.542,4050053700.0
1168,101,해변콘서트,33.504,126.466,4050053800.0
1169,101,스카이펜션,33.504,126.465,4050053900.0
1170,101,동문성결교회,33.504,126.546,4050054000.0
1171,101,버베나하우스,33.504,126.465,4050054100.0
1172,101,도리초등학교병설유치원,33.504,126.466,4050054200.0
1173,101,인터파크렌터카,33.504,126.506,4050054300.0
1174,101,월성사거리,33.504,126.504,4050054400.0
1175,101,금강축산유통,33.504,126.467,4050054500.0
1176,101,우성아파트사거리,33.504,126.551,4050054600.0
1177,101,제동해피죤오피스텔,33.504,126.52,4050054700.0
1178,101,삼도일동273,33.504,126.523,4050054701.0
1179,101,도리초등학교병설유치원,33.504,126.466,4050054800.0
1180,101,먹돌세기교차로,33.504,126.507,4050054900.0
1181,101,용담이동2813-1,33.506,126.509,4050054901.0
1182,101,빛내리순복음교회,33.504,126.517,4050055000.0
1183,101,제주정품수산,33.504,126.464,4050055100.0
1184,101,로즈빌,33.504,126.465,4050055200.0
1185,101,삼미횟집,33.504,126.464,4050055300.0
1186,101,대한적십자사제주도지사,33.504,126.514,4050055400.0
1187,101,KT제주지사,33.505,126.525,4050055500.0
1188,101,진성호텔,33.505,126.513,4050055600.0
1189,101,도리초등학교병설유치원,33.505,126.466,4050055700.0
1190,101,죽도수산,33.505,126.465,4050055800.0
1191,101,블루비치펜션,33.505,126.464,4050055900.0
1192,101,일해수산,33.505,126.466,4050056000.0
1193,101,제주신문,33.505,126.466,4050056100.0
1194,101,오션파크,33.505,126.464,4050056200.0
1195,101,제주크루즈,33.505,126.465,4050056300.0
1196,103,속성변화점,33.505,126.496,4050056400.0
1197,101,삼성혈,33.506,126.529,4050056500.0
1198,101,혜성대우아파트,33.506,126.544,4050056600.0
1199,101,제주크루즈,33.506,126.465,4050056700.0
1200,101,도두블루파크시티,33.506,126.464,4050056800.0
1201,101,일해수산,33.506,126.466,4050056900.0
1202,101,덕진아파트,33.506,126.514,4050057000.0
1203,101,삼성교,33.506,126.529,4050057100.0
1204,101,일도이동996-3,33.507,126.53,4050057101.0
1205,101,제주요트조종면허시험장,33.506,126.465,4050057200.0
1206,101,일도신천지2차아파트,33.507,126.546,4050057300.0
1207,101,호남석재사거리,33.508,126.534,4050057400.0
1208,104,제2거로교서측,33.508,126.558,4050057500.0
1209,101,고운어린이집,33.509,126.526,4050057600.0
1210,101,이도일동1549-1,33.509,126.526,4050057601.0
1211,101,용담연립,33.509,126.516,4050057700.0
1212,101,용담일동2583,33.509,126.516,4050057701.0
1213,101,용담일동2583,33.509,126.517,4050057702.0
1214,104,제2거로교동측,33.509,126.559,4050057800.0
1215,101,래미안에버하임아파트,33.509,126.476,4050057900.0
1216,101,용문로터리,33.509,126.51,4050058000.0
1217,101,남문로터리,33.509,126.52,4050058100.0
1218,104,제2신도교,33.509,126.559,4050058200.0
1219,101,화북이동3578-1,33.51,126.562,4050058201.0
1220,101,화북이동3583-4,33.51,126.562,4050058202.0
1221,101,화북이동3632-9,33.511,126.563,4050058203.0
1222,104,한천교서측,33.509,126.511,4050058300.0
1223,101,한천교동측,33.509,126.512,4050058400.0
1224,101,용담일동2581-4,33.51,126.512,4050058401.0
1225,101,제3사수교,33.51,126.481,4050058500.0
1226,101,온현교,33.51,126.526,4050058600.0
1227,101,헤르지아아파트,33.51,126.505,4050058700.0
1228,101,세븐일레븐,33.51,126.503,4050058800.0
1229,101,용담이동2580-12,33.511,126.503,4050058801.0
1230,101,용담이동924-7,33.512,126.503,4050058802.0
1231,101,퍼시픽호텔,33.51,126.52,4050058900.0
1232,101,삼도일동2578,33.51,126.52,4050058901.0
1233,101,용담일동2578,33.512,126.52,4050058902.0
1234,101,오현교서측,33.51,126.526,4050059000.0
1235,101,이도일동1422-6,33.511,126.525,4050059001.0
1236,101,JJ짬뽕,33.51,126.482,4050059100.0
1237,101,용담사거리,33.51,126.514,4050059200.0
1238,101,용담일동295-2,33.511,126.516,4050059201.0
1239,101,용담사거리,33.511,126.514,4050059202.0
1240,104,오현교동측,33.51,126.527,4050059300.0
1241,101,일도이동1050-1,33.511,126.529,4050059301.0
1242,101,율곡어린이집,33.511,126.514,4050059400.0
1243,101,용담이동2581,33.512,126.513,4050059401.0
1244,101,SK주유소공단,33.511,126.564,4050059500.0
1245,101,화북이동3708-1,33.512,126.564,4050059501.0
1246,101,제주농산,33.511,126.517,4050059600.0
1247,101,일도이동1050-1,33.512,126.531,4050059700.0
1248,101,타이어백화점화북점,33.512,126.569,4050059800.0
1249,101,대성종합상사,33.512,126.573,4050059900.0
1250,101,수협은행,33.512,126.512,4050060100.0
1251,101,용담이동456-13,33.515,126.514,4050060101.0
1252,101,금정자동차,33.512,126.561,4050060200.0
1253,101,일도2동주민센터,33.512,126.538,4050060300.0
1254,101,보람광택,33.512,126.562,4050060400.0
1255,101,국립박물관앞,33.512,126.548,4050060500.0
1256,101,화북일동2168,33.512,126.564,4050060600.0
1257,101,세븐일레븐,33.515,126.565,4050066000.0
1258,101,래미안에버하임아파트,33.512,126.565,4050060700.0
1259,101,제주시청소년수련관,33.512,126.546,4050060800.0
1260,101,서문사거리,33.512,126.519,4050060900.0
1261,101,한라육가공,33.513,126.567,4050061000.0
1262,101,제주서초등학교,33.513,126.51,4050061100.0
1263,101,우성상사,33.513,126.568,4050061200.0
1264,103,속성변화점,33.513,126.509,4050061300.0
1265,101,삼성전자로지텍제주물류센터,33.513,126.559,4050061400.0
1266,101,광일운송,33.513,126.569,4050061500.0
1267,101,제주은행용담출장소,33.513,126.52,4050061600.0
1268,101,제주사대부설고등학교,33.513,126.508,4050061700.0
1269,101,용담이동592-4,33.513,126.507,4050061701.0
1270,101,현대모비스,33.513,126.561,4050061800.0
1271,103,속성변화점,33.513,126.53,4050061900.0
1272,101,일도일동1170-1,33.513,126.529,4050061901.0
1273,101,삼성에어콘직영정비사업소,33.513,126.562,4050062000.0
1274,101,영주교회,33.513,126.544,4050062100.0
1275,101,동문로터리,33.513,126.528,4050062200.0
1276,101,일도일동1196-1,33.514,126.528,4050062201.0
1277,101,스타벅스제주칠성점,33.513,126.525,4050062300.0
1278,101,성화마을어린이집,33.513,126.503,4050062400.0
1279,101,용담삼동973-1,33.514,126.503,4050062401.0
1280,101,부가네얼큰이,33.513,126.506,4050062500.0
1281,101,태성에프엔비,33.513,126.565,4050062600.0
1282,101,제주농협동문지점,33.513,126.532,4050062700.0
1283,101,건입동행정복지센터,33.515,126.532,4050062701.0
1284,101,태성에프엔비,33.513,126.567,4050062800.0
1285,101,영주교회,33.513,126.542,4050062900.0
1286,101,그린피아부엌기구,33.513,126.568,4050063000.0
1287,101,동신자동차공업사,33.513,126.559,4050063100.0
1288,103,속성변화점,33.514,126.534,4050063200.0
1289,101,일도이동1050-1,33.514,126.535,4050063201.0
1290,101,성우이앤씨,33.514,126.561,4050063300.0
1291,101,기아오토큐제주점,33.514,126.562,4050063400.0
1292,101,GS25,33.514,126.563,4050063500.0
1293,101,태성에프엔비,33.514,126.565,4050063600.0
1294,103,속성변화점,33.514,126.589,4050063700.0
1295,101,태성에프엔비,33.514,126.567,4050063800.0
1296,101,유성주택,33.514,126.568,4050063900.0
1297,101,제주시화북1동2204,33.514,126.569,4050064000.0
1298,101,혁신정밀기계,33.514,126.559,4050064100.0
1299,101,CU제주무근성점,33.514,126.52,4050064200.0
1300,101,사라봉오거리,33.514,126.538,4050064300.0
1301,101,건입동711,33.517,126.538,4050064301.0
1302,101,화북자원폐차장,33.514,126.561,4050064400.0
1303,101,제주동원축산,33.514,126.562,4050064500.0
1304,101,성짓골작은도서관,33.514,126.518,4050064600.0
1305,101,세븐일레븐,33.514,126.565,4050064700.0
1306,101,북성교,33.515,126.529,4050064800.0
1307,101,제주유통,33.515,126.567,4050064900.0
1308,101,동양시멘트,33.515,126.568,4050065000.0
1309,103,속성변화점,33.515,126.529,4050065100.0
1310,101,북성교,33.515,126.529,4050065200.0
1311,101,제주시관광안내센터,33.515,126.511,4050065300.0
1312,102,북성교,33.515,126.528,4050065400.0
1313,101,쌍마타일시멘트,33.515,126.559,4050065500.0
1314,101,대우트럭,33.515,126.561,4050065600.0
1315,101,지성건설기계매매상사,33.515,126.562,4050065700.0
1316,101,도련사거리,33.515,126.589,4050065800.0
1317,101,화북공업단지,33.515,126.563,4050065900.0
1318,101,용담수원지,33.515,126.517,4050066100.0
1319,101,영화자동차공업사,33.515,126.567,4050066200.0
1320,101,남양어구점,33.515,126.568,4050066300.0
1321,101,도련이동579-7,33.515,126.59,4050066400.0
1322,101,도련이동607-1,33.516,126.591,4050066401.0
1323,101,신한은행제주지점,33.516,126.525,4050066500.0
1324,101,지앤지,33.516,126.519,4050066600.0
1325,101,삼도이동1116-5,33.516,126.52,4050066601.0
1326,103,속성변화점,33.516,126.523,4050066700.0
1327,101,로이빌,33.516,126.523,4050066800.0
1328,103,속성변화점,33.516,126.522,4050066900.0
1329,101,제주사대부설중학교,33.516,126.508,4050067000.0
1330,101,용담삼동1064-3,33.516,126.507,4050067001.0
1331,101,용담삼동2580,33.516,126.506,4050067002.0
1332,101,용담삼동1064-3,33.516,126.506,4050067003.0
1333,102,사라봉공원입구,33.516,126.548,4050067100.0
1334,101,용진교,33.516,126.531,4050067300.0
1335,101,건입동984-98,33.517,126.532,4050067301.0
1336,101,건입동984-124,33.518,126.534,4050067302.0
1337,101,건입동984-11,33.517,126.532,4050067303.0
1338,104,용진교,33.517,126.53,4050067400.0
1339,101,건입동1388-18,33.516,126.528,4050067401.0
1340,101,탑동사거리,33.517,126.525,4050067500.0
1341,101,제주오리엔탈호텔,33.518,126.52,4050067501.0
1342,101,제주팔레스호텔,33.517,126.524,4050067502.0
1343,101,하이오토렌탈,33.517,126.517,4050067600.0
1344,101,카페베네제주용담해안로점,33.517,126.502,4050067700.0
1345,101,바다잔치,33.518,126.516,4050067800.0
1346,101,제주오리엔탈호텔,33.518,126.519,4050067900.0
1347,103,속성변화점,33.518,126.525,4050068000.0
1348,101,삼도이동1264,33.519,126.524,4050068001.0
1349,103,속성변화점,33.519,126.517,4050068100.0
1350,103,속성변화점,33.519,126.521,4050068200.0
1351,101,삼도이동1264,33.519,126.52,4050068201.0
1352,103,속성변화점,33.519,126.535,4050068300.0
1353,101,천사요양보호사교육원,33.519,126.519,4050068400.0
1354,101,제주시삼양2동1480-2,33.52,126.588,4050068500.0
1355,101,제주화북교회,33.521,126.566,4050068600.0
1356,101,제6부두교차로,33.522,126.544,4050068700.0
1357,101,은하수어린이집,33.522,126.568,4050068800.0
1358,101,화북일동1995-7,33.524,126.567,4050068801.0
1359,102,제주항국제여객터미널입구,33.523,126.545,4050068900.0
1360,101,만항재,33.523,126.565,4050069000.0
1361,101,봄소리어린이집,33.524,126.586,4050069100.0
1362,101,힘찬어린이집,33.524,126.59,4050069200.0
1363,101,해변민박,33.525,126.581,4050069300.0
1364,101,삼양이동1948-2,33.525,126.585,4050069301.0
1365,101,둠벵이교,33.525,126.58,4050069400.0
1366,101,삼양정,33.525,126.586,4050069500.0
1367,101,세븐일레븐제주삼양해변점,33.526,126.587,4050069600.0
1368,101,삼양1동복지회관,33.526,126.59,4050069700.0
1369,101,세븐일레븐,33.527,126.589,4050069800.0
1370,101,삼양일동1667-1,33.528,126.591,4050069801.0
1371,102,삼양3동마을회관,33.527,126.576,4050069900.0
1372,101,검은모래펜션,33.527,126.588,4050070000.0
1373,101,삼양일동1938-3,33.529,126.589,4050070001.0
1374,102,한전아파트,33.527,126.591,4050070100.0
1375,101,삼양일동1668-1,33.528,126.593,4050070200.0
1376,101,대유아파트,33.53,126.593,4050070300.0
1377,102,궁중관,33.531,126.589,4050070400.0
1378,104,봉개교동측,33.497,126.582,4050070700.0
1379,104,봉개교서측,33.497,126.581,4050070800.0
1380,104,부록교동측,33.501,126.569,4050070900.0
1381,104,부록교서측,33.502,126.569,4050071000.0
1382,102,해안동896-8,33.465,126.46,4050073300.0
1383,102,해안동896-9,33.465,126.46,4050073400.0
1384,101,해안동2793,33.458,126.461,4050073500.0
1385,101,노형동3286-2,33.471,126.465,4050073600.0
1386,101,노형동1930-5,33.465,126.47,4050073700.0
1387,101,노형교차로,33.464,126.485,4050073800.0
1388,101,큰내도교차로,33.464,126.476,4050073801.0
1389,101,노형동119-6,33.468,126.485,4050073802.0
1390,101,연동교차로,33.465,126.501,4050073900.0
1391,101,오라이동3267-2,33.475,126.502,4050074000.0
1392,101,오라교차로,33.461,126.513,4050074100.0
1393,102,아라일동1900,33.463,126.544,4050074200.0
1394,102,오등동194-2,33.462,126.544,4050074300.0
1395,101,달무교차로,33.463,126.549,4050074600.0
1396,101,아라이동2987-3,33.464,126.558,4050074900.0
1397,101,화북이동3141-2,33.501,126.563,4050075000.0
1398,101,영평동2311-10,33.463,126.566,4050075100.0
1399,101,화북이동5756,33.503,126.566,4050075200.0
1400,101,월평1교앞교차로,33.463,126.569,4050075300.0
1401,101,영평동2150-4,33.461,126.569,4050075400.0
1402,101,영평동2152-5,33.46,126.57,4050075500.0
1403,101,동샘교차로,33.468,126.57,4050075600.0
1404,101,월평교앞교차로,33.471,126.57,4050075700.0
1405,101,영평동1918-3,33.474,126.57,4050075701.0
1406,103,속성변화점,33.476,126.569,4050075702.0
1407,101,제주화북동우체국,33.514,126.573,4050078200.0
1408,101,김명자굴국밥,33.517,126.573,4050078300.0
1409,101,화북일동29-4,33.518,126.573,4050078301.0
1410,101,화북일동29-4,33.519,126.573,4050078302.0
1411,101,삼화초등학교,33.514,126.576,4050078400.0
1412,101,제주시화북1동29-6,33.517,126.577,4050078500.0
1413,104,화삼교서측,33.514,126.578,4050078600.0
1414,104,화삼교동측,33.514,126.578,4050078700.0
1415,104,삼양교서측,33.521,126.578,4050078800.0
1416,101,삼양교동측,33.521,126.578,4050078900.0
1417,103,속성변화점,33.519,126.579,4050079000.0
1418,101,제주시삼양2동2338,33.517,126.581,4050079100.0
1419,101,화북일동29-8,33.517,126.578,4050079101.0
1420,101,화북일동29-8,33.517,126.578,4050079102.0
1421,101,삼양이동2338,33.517,126.58,4050079103.0
1422,101,하이마트삼화점,33.512,126.581,4050079200.0
1423,101,제주시도련1동2008,33.514,126.581,4050079300.0
1424,101,도련일동2008,33.516,126.581,4050079301.0
1425,101,한일관,33.519,126.581,4050079400.0
1426,101,동제주새마을금고본점,33.521,126.581,4050079500.0
1427,101,제주시삼양2동2196-1,33.52,126.585,4050079600.0
1428,101,매화공원,33.517,126.586,4050079700.0
1429,101,삼양이동2002,33.517,126.581,4050079701.0
1430,101,제주시도련2동532-2,33.517,126.589,4050079800.0
1431,102,용수리4719-1,33.32,126.18,4050079900.0
1432,102,청수리3389,33.306,126.251,4050080000.0
1433,101,청수리144-4,33.305,126.256,4050080100.0
1434,102,청수리1077-8,33.298,126.246,4050080200.0
1435,102,용수리4719-1,33.333,126.176,4050080300.0
1436,102,신창리948-1,33.337,126.186,4050080400.0
1437,102,판포리2843-1,33.362,126.2,4050080500.0
1438,102,조수리817-2,33.346,126.225,4050080600.0
1439,102,봉성리4554-11,33.358,126.362,4050080700.0
1440,101,봉성리4554-13,33.362,126.361,4050080800.0
1441,102,어음리산61,33.38,126.361,4050080900.0
1442,102,대림리1900-1,33.42,126.265,4050081000.0
1443,101,대림리1831-9,33.419,126.266,4050081100.0
1444,101,대림리1885-1,33.42,126.266,4050081200.0
1445,101,대림리1885-1,33.42,126.267,4050081300.0
1446,102,대림리56-11,33.422,126.286,4050081400.0
1447,102,곽지리1575-2,33.449,126.305,4050081500.0
1448,102,애월리2628,33.461,126.322,4050081600.0
1449,102,애월리686-1,33.459,126.323,4050081700.0
1450,102,한국가스공사,33.47,126.321,4050081800.0
1451,102,소길리1370,33.446,126.371,4050081900.0
1452,102,신엄리3208,33.477,126.372,4050082000.0
1453,101,신엄리831-1,33.475,126.372,4050082100.0
1454,102,신엄리3208,33.475,126.373,4050082200.0
1455,102,신엄리1212-3,33.474,126.371,4050082300.0
1456,102,수산리1186-41,33.46,126.389,4050082400.0
1457,101,하귀1리586,33.481,126.413,4050082500.0
1458,102,하귀1리586,33.48,126.413,4050082600.0
1459,101,하귀1리587,33.481,126.413,4050082700.0
1460,101,하귀1리562,33.485,126.416,4050082800.0
1461,102,하귀1리46-1,33.486,126.42,4050082900.0
1462,102,하귀2리1899-3,33.477,126.403,4050083000.0
1463,102,노형동3827,33.411,126.494,4050083100.0
1464,102,연동2488-435,33.42,126.5,4050083200.0
1465,102,노형동3770,33.457,126.479,4050083300.0
1466,101,한라수목원입구교차로,33.469,126.484,4050083400.0
1467,102,노형동569-1,33.469,126.484,4050083500.0
1468,102,외도일동2552-16,33.482,126.439,4050083600.0
1469,102,외도일동124-2,33.484,126.438,4050083700.0
1470,102,도평동1403,33.479,126.448,4050083800.0
1471,102,노형동3773,33.475,126.462,4050083900.0
1472,102,외도이동307-1,33.495,126.433,4050084000.0
1473,101,외도이동324-3,33.494,126.434,4050084100.0
1474,101,노형동2598-2,33.49,126.474,4050084200.0
1475,101,외도이동2552-28,33.495,126.435,4050084300.0
1476,102,외도이동307-1,33.495,126.435,4050084400.0
1477,101,이호이동932-7,33.494,126.46,4050084500.0
1478,101,이호이동927-3,33.493,126.46,4050084600.0
1479,102,이호이동918-4,33.492,126.46,4050084700.0
1480,102,이호이동1962-1,33.492,126.459,4050084800.0
1481,101,노형동3815,33.484,126.48,4050084900.0
1482,101,노형동3791-1,33.483,126.48,4050085000.0
1483,101,노형동3816,33.485,126.479,4050085100.0
1484,101,노형동3816,33.484,126.48,4050085200.0
1485,101,노형동3816,33.485,126.479,4050085300.0
1486,101,노형동3815,33.484,126.478,4050085400.0
1487,101,노형동3815,33.484,126.478,4050085500.0
1488,101,노형동3815,33.483,126.476,4050085600.0
1489,101,노형동3796-6,33.481,126.478,4050085700.0
1490,101,노형동3805,33.482,126.475,4050085800.0
1491,101,노형동3819,33.479,126.474,4050085900.0
1492,101,노형동3819,33.482,126.474,4050086000.0
1493,101,노형동3815,33.484,126.478,4050086100.0
