LINK_ID,F_NODE,T_NODE,LANES_,ROAD_RANK_,ROAD_TYPE_,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,MAX_SPD_,REST_VEH_,REST_W_,REST_H_,LENGTH,REMARK_
"4060176000","4060061500","4060061400",1.00000000,"107","000","-",논짓물로48번길,"0","0","000",50.00000000,"0",0.00000000,0.00000000,84.10004677090,
"4060176100","4060015500","4060061500",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,260.16311757400,
"4060176200","4060061400","4060061500",1.00000000,"107","000","-",논짓물로48번길,"0","0","000",50.00000000,"0",0.00000000,0.00000000,84.10004677090,
"4060176300","4060061500","4060015500",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,264.30555941800,
"4060176400","4060061400","4060061600",1.00000000,"107","000","-",논짓물로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,214.22260904700,
"4060176500","4060061600","4060061400",1.00000000,"107","000","-",논짓물로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,210.87564859700,
"4060176600","4060061700","4060061600",2.00000000,"107","000","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1167.12730000000,
"4060176700","4060061600","4060061700",2.00000000,"107","000","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1182.14778219000,
"4060176800","4060061800","4060061700",2.00000000,"107","003","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,110.95609865400,대왕1수교
"4060176900","4060061700","4060061800",2.00000000,"107","003","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,110.95609865400,대왕1수교
"4060177000","4060061900","4060061800",2.00000000,"107","000","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1192.84176048000,
"4060177100","4060061800","4060061900",2.00000000,"107","000","-",예래해안로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1201.12936899000,
"4060056601","4060023200","4060061900",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,826.14939754700,분할전ID_4060056600
"4060056602","4060061900","4060034200",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,196.80069852100,분할전ID_4060056600
"4060056702","4060061900","4060023200",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,833.41053351700,분할전ID_4060056700
"4060056701","4060034200","4060061900",1.00000000,"107","000","-",예래로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,199.18252833400,분할전ID_4060056700
"4060177200","4060062100","4060062000",2.00000000,"107","000","-",일주서로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,280.07636082000,
"4060177300","4060062000","4060062100",2.00000000,"107","000","-",일주서로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,278.21761329200,
"4060177400","4060062100","4060025100",2.00000000,"107","000","-",대청로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,476.27170751600,
"4060177500","4060025100","4060062100",2.00000000,"107","000","-",대청로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,478.95814268200,
"4060177600","4060062400","4060062100",2.00000000,"107","000","-",대신로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,732.77493506400,
"4060177700","4060062100","4060062400",2.00000000,"107","000","-",대신로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,715.36603243000,
"4060177800","4060025100","4060062200",2.00000000,"107","000","-",신서로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,282.50292503300,
"4060177900","4060062200","4060025100",2.00000000,"107","000","-",신서로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,281.42185688900,
"4060178000","4060062300","4060025100",2.00000000,"107","000","-",신서로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,203.03758581700,
"4060178100","4060025100","4060062300",2.00000000,"107","000","-",신서로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,200.44735572500,
"4060178200","4060062500","4060062400",1.00000000,"107","000","-",신서로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,256.13932565800,
"4060178300","4060062400","4060062500",1.00000000,"107","000","-",신서로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,256.54059752300,
"4060178400","4060022200","4060062700",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,239.45653402600,
"4060178500","4060062700","4060022200",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,236.09217770600,
"4060178600","4060062800","4060022200",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,205.50804455200,
"4060178700","4060022200","4060062800",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,207.58431279700,
"4060178800","4060028000","4060062800",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,200.36749222300,
"4060178900","4060062800","4060028000",1.00000000,"107","000","-",신동로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,199.43599000700,
"4060179000","4060030100","4060028000",1.00000000,"107","000","-",신동로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,173.13926707300,
"4060179100","4060022200","4060063200",2.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,190.98837386200,
"4060179200","4060063200","4060022200",2.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,191.72739069700,
"4060179300","4060028000","4060030100",1.00000000,"107","000","-",신동로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,174.71318654700,
"4060179400","4060063000","4060030100",1.00000000,"107","000","-",신동로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,287.74149296800,
"4060179500","4060030100","4060063000",1.00000000,"107","000","-",신동로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,289.71463979800,
"4060179600","4060063200","4060062900",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,235.13647187100,
"4060179700","4060062900","4060063200",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,235.63220840900,
"4060179800","4060063100","4060063000",1.00000000,"107","000","-",신동로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,87.20025058870,
"4060179900","4060063000","4060063100",1.00000000,"107","000","-",신동로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,90.62913898210,
"4060180000","4060028000","4060063500",2.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,306.60094776500,
"4060180100","4060063500","4060028000",2.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,306.75961527400,
"4060180200","4060063500","4060063200",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,507.91137466800,
"4060180300","4060063200","4060063500",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,511.45568190900,
"4060180400","4060063200","4060063600",2.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,308.42100868500,
"4060180500","4060063600","4060063200",2.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,313.27636354100,
"4060180600","4060063400","4060063500",1.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,405.58243393600,
"4060180700","4060063500","4060063400",1.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,403.93511120200,
"4060180800","4060063600","4060063300",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,315.71138952300,
"4060180900","4060063300","4060063600",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,316.04204999900,
"4060181000","4060063500","4060063900",2.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,287.40974959300,
"4060181100","4060063900","4060063500",2.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,285.31582407300,
"4060181200","4060063800","4060063700",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,357.80461229400,
"4060181300","4060063900","4060063600",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,436.52337828200,
"4060181400","4060063700","4060063800",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,361.21594940700,
"4060181500","4060063600","4060063900",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,436.45552671200,
"4060181600","4060063700","4060063900",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,423.49587431700,
"4060181700","4060063900","4060063700",1.00000000,"107","000","-",서호중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,422.72508306400,
"4060181800","4060063600","4060064100",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,414.28001889100,
"4060181900","4060064100","4060063600",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,407.27843299500,
"4060182000","4060063900","4060027900",1.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,448.42167978400,
"4060182100","4060027900","4060063900",1.00000000,"107","000","-",서호중로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,447.83444565300,
"4060182200","4060064100","4060064000",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,289.36802856700,
"4060182300","4060064000","4060064100",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,289.38058602300,
"4060182400","4060064200","4060064100",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,189.75450664700,
"4060182500","4060064100","4060064200",1.00000000,"107","000","-",서호남로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,191.32133257000,
"4060182600","4060064300","4060027900",1.00000000,"107","000","-",서호중로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,502.00990651100,
"4060182700","4060027900","4060064300",1.00000000,"107","000","-",서호중로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,503.26035966600,
"4050229000","4050078200","4050064000",1.00000000,"107","000","-",엑스포로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,373.61515388200,
"4050229100","4050064000","4050078200",1.00000000,"107","000","-",엑스포로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,373.42542101400,
"4050229200","4050078400","4050078200",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,302.04985420400,
"4050229300","4050078200","4050078400",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,301.94035139700,
"4050229400","4050078500","4050078300",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,319.01023616000,
"4050229500","4050078300","4050078500",3.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,318.78575750500,
"4050229600","4050078600","4050078400",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,125.85677911700,
"4050229700","4050078400","4050078600",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,125.65507822500,
"4050229800","4050078600","4050078700",2.00000000,"107","003","-",화삼로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,32.51536874890,화삼교
"4050229900","4050078700","4050078600",2.00000000,"107","003","-",화삼로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,32.51536874890,화삼교
"4050230000","4050078500","4050079100",3.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,384.36815920600,
"4050230100","4050079100","4050078500",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,384.43043557600,
"4050230200","4050078900","4050079000",1.00000000,"107","000","-",지석2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,234.75186713000,
"4050230300","4050079000","4050078900",1.00000000,"107","000","-",지석2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,221.16198238100,
"4050230400","4050079300","4050078700",2.00000000,"107","000","-",화삼로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,250.95022438400,
"4050230500","4050078700","4050079300",2.00000000,"107","000","-",화삼로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,250.74717932900,
"4050230600","4050079000","4050079400",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,170.54958644900,
"4050230700","4050079400","4050079000",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,164.49094151200,
"4050230800","4050079100","4050079300",2.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,339.24918885100,
"4050230900","4050079300","4050079200",2.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,238.07123919400,
"4050231000","4050079300","4050079100",2.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,339.16538872600,
"4050231100","4050079200","4050079300",2.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,238.16973960200,
"4050231200","4050079400","4050079100",1.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,237.75778517900,
"4050231300","4050079100","4050079400",1.00000000,"107","000","-",건주로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,237.45419242200,
"4050231400","4050079500","4050079400",1.00000000,"107","000","-",지석6길,"0","0","000",60.00000000,"0",0.00000000,0.00000000,201.99018051400,
"4050231500","4050079400","4050079500",1.00000000,"107","000","-",지석6길,"0","0","000",60.00000000,"0",0.00000000,0.00000000,201.79564113700,
"4050231600","4050079600","4050079400",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,416.35300160700,
"4050231700","4050079400","4050079600",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,419.14747357700,
"4050231800","4050079100","4050079700",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,523.21118289400,
"4050231900","4050079700","4050079300",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,758.90003248700,
"4050232000","4050079700","4050079100",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,523.82188422200,
"4050232100","4050079300","4050079700",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,776.83744661000,
"4050232200","4050079600","4050079700",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,289.54122259000,
"4050232300","4050079700","4050079600",2.00000000,"107","000","-",화삼로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,292.54735374100,
"4050232400","4050068500","4050079600",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,239.82438937400,
"4050232500","4050079600","4050068500",1.00000000,"107","000","-",삼봉로2길,"0","0","000",40.00000000,"0",0.00000000,0.00000000,241.32543154800,
"4050232600","4050079700","4050079800",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,230.96979583900,
"4050232700","4050079800","4050079700",2.00000000,"107","000","-",화삼북로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,229.88006114100,
"4060001306","4060000804","4060062000",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,932.02166227700,분할전ID_4060001305
"4060001307","4060062000","4060062200",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,428.46995816200,분할전ID_4060001305
"4060001308","4060062200","4060000500",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,141.14561675300,분할전ID_4060001305
"4060001406","4060062000","4060000804",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,932.31121066800,분할전ID_4060001405
"4060001407","4060062200","4060062000",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,429.54368311400,분할전ID_4060001405
"4060001408","4060000500","4060062200",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,140.46220498600,분할전ID_4060001405
"4060000103","4060000201","4060062700",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,103.71295977800,분할전ID_4060000102
"4060000104","4060062700","4060062900",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,172.88093297000,분할전ID_4060000102
"4060000105","4060062900","4060063300",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,229.96961821400,분할전ID_4060000102
"4060000106","4060064000","4060000100",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,142.89952505900,분할전ID_4060000102
"4060000107","4060063300","4060064000",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,528.22460869300,분할전ID_4060000102
"4060000203","4060000100","4060064000",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,149.47187911800,분할전ID_4060000202
"4060000204","4060064000","4060063300",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,524.53273198200,분할전ID_4060000202
"4060000205","4060063300","4060062900",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,232.56423451100,분할전ID_4060000202
"4060000206","4060062900","4060062700",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,173.28442229400,분할전ID_4060000202
"4060000207","4060062700","4060000201",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,102.98905243200,분할전ID_4060000202
"4060135302","4060063100","4060041900",1.00000000,"107","000","-",문화5로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,122.18506575000,분할전id_4060135300
"4060135301","4060040400","4060063100",1.00000000,"107","000","-",문화5로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,112.47302133900,분할전id_4060135300
"4060135401","4060041900","4060063100",1.00000000,"107","000","-",문화5로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,128.41298292100,분할전ID_4060135400
"4060135402","4060063100","4060040400",1.00000000,"107","000","-",문화5로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,114.88351453000,분할전ID_4060135400
"4060134703","4060063400","4060063700",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,213.44323418700,분할전ID_4060134700
"4060134802","4060063700","4060063400",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,214.03506667100,분할전ID_4060134800
"4060134702","4060063000","4060063400",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,193.76894683200,분할전ID_4060134700
"4060134701","4060038600","4060063000",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,86.35588486860,분할전ID_4060134700
"4060134804","4060063000","4060038600",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,88.47762352000,분할전ID_4060134800
"4060134803","4060063400","4060063000",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,191.67476833300,분할전ID_4060134800
"4060134704","4060063700","4060036200",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,109.92299238800,분할전ID_4060134700
"4060134801","4060036200","4060063700",1.00000000,"107","000","-",서호로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,109.91223295000,분할전ID_4060134800
"4060049801","4060027900","4060064200",1.00000000,"107","000","-",호서중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,480.05414276300,분할전ID_4060049800
"4060049902","4060064200","4060027900",1.00000000,"107","000","-",호서중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,479.49568744800,분할전ID_4060049900
"4060049802","4060064200","4060000101",1.00000000,"107","000","-",호서중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,315.06488772200,분할전ID_4060049800
"4060127002","4060062300","4060027600",1.00000000,"107","000","-",한마음3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,144.61081750200,분할전ID_4060127000
"4060127001","4060031000","4060062300",1.00000000,"107","000","-",한마음3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,237.05919272300,분할전ID_4060127000
"4060126901","4060027600","4060062300",1.00000000,"107","000","-",한마음3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,144.49465799700,분할전ID_4060126900
"4060126902","4060062300","4060031000",1.00000000,"107","000","-",한마음3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,234.60414674600,분할전ID_4060126900
"4060010107","4060004800","4060063800",2.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,361.85990848500,분할전ID_4060010101
"4060010108","4060063800","4060004801",2.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,535.19851571600,분할전ID_4060010101
"4060010208","4060004801","4060063800",2.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,535.40596266400,분할전ID_4060010201
"4060010209","4060063800","4060004800",2.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,362.91280082900,분할전ID_4060010201
"4060131901","4060039300","4060062500",1.00000000,"107","000","-",문화3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,270.33242992800,분할전ID_4060131900
"4060131902","4060062500","4060041600",1.00000000,"107","000","-",문화3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,137.46517525400,분할전ID_4060131900
"4060132001","4060041600","4060062500",1.00000000,"107","000","-",문화3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,138.69115156200,분할전ID_4060132000
"4060132002","4060062500","4060039300",1.00000000,"107","000","-",문화3로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,275.98312551000,분할전ID_4060132000
"4060049901","4060000101","4060064200",1.00000000,"107","000","-",호서중앙로,"0","0","000",40.00000000,"0",0.00000000,0.00000000,314.02012321700,분할전ID_4060049900
"4050032003","4050078900","4050079500",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,237.16476673400,
"4050031904","4050079500","4050078900",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,237.66479152000,
"4050206201","4050068500","4050079800",2.00000000,"107","000","-",삼봉로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,313.07164814000,분할전ID_4050206200
"4050206102","4050079800","4050068500",2.00000000,"107","000","-",삼봉로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,315.64219126100,분할전ID_4050206100
"4050031903","4050015500","4050079500",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,40.81071898340,
"4050032004","4050079500","4050015500",3.00000000,"106","000","1132",지방도1132호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,38.76957724830,
"4050184402","4050079200","4050065800",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,859.25636608100,기존
"4050184301","4050065800","4050079200",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,851.58771667700,기존
"4050184401","4050059900","4050079200",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,713.84216885500,기존
"4050183902","4050078300","4050078200",3.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,343.80986245200,분할전ID_4050183902
"4050183901","4050015100","4050078300",3.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,327.93561056400,분할전ID_4050183901
"4050183903","4050078200","4050059900",3.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,256.67100661600,분할전ID_4050183903
"4050184002","4050078200","4050078300",2.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,344.86753406600,분할전ID_4050184002
"4050184003","4050078300","4050015100",2.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,327.49640500800,분할전ID_4050184003
"4050184001","4050059900","4050078200",2.00000000,"107","000","-",동화로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,256.40279794300,분할전ID_4050184001
"4050206101","4050065800","4050079800",2.00000000,"107","000","-",삼봉로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,230.65342893800,분할전ID_4050206100
"4050184302","4050079200","4050059900",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,714.20540951200,기존
"4050206202","4050079800","4050065800",2.00000000,"107","000","-",삼봉로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,231.06776077400,분할전ID_4050206200
"4050027900","4050013300","4050013900",3.00000000,"105","000","97",국가지원지방도97호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,930.39313605600,
"4050026400","4050012500","4050012900",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,525.35598388400,중앙로
"4050008600","4050004200","4050004000",3.00000000,"106","000","1131",지방도1131호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,141.85939022200,중앙로
"4050021200","4050010300","4050010700",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,71.57161116710,중앙로
"4050022000","4050010700","4050011200",3.00000000,"106","000","1131",지방도1131호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,149.85883328800,중앙로
"4050026700","4050012900","4050013100",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,128.17738837000,중앙로
"4050028900","4050014000","4050014300",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,208.62502694500,중앙로
"4050012900","4050006500","4050005800",3.00000000,"106","000","1131",지방도1131호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,307.55218323900,중앙로
"4050013900","4050007100","4050006500",3.00000000,"106","000","1131",지방도1131호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,215.76034689700,중앙로
"4050012600","4050006300","4050006000",3.00000000,"106","000","1139",지방도1139호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,84.25040626370,신비로
"4050017000","4050008700","4050008200",3.00000000,"107","000","-",신대로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,192.88007573300,신대로
"4050017800","4050008800","4050008700",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,70.48930952000,연삼로
"4050018200","4050008900","4050008800",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,116.99153025000,연삼로
"4050018400","4050009100","4050008900",3.00000000,"107","000","-",연삼로,"0","0","000",70.00000000,"0",0.00000000,0.00000000,116.17810137000,연삼로
