LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
"4060502400","4060155400","4060155500","2","105","003","97",번영로,"0","0","000","70","0","0","0",41.85360000000,
"4060502500","4060155400","4060154800","2","105","000","97",번영로,"0","0","000","70","0","0","0",314.60510000000,
"4060502600","4060154800","4060155400","2","105","000","97",번영로,"0","0","000","70","0","0","0",313.95340000000,
"4060502700","4060144200","4060146400","1","107","000","-",녹산로,"0","0","000","60","0","0","0",616.92210000000,
"4060502800","4060146400","4060144200","1","107","000","-",녹산로,"0","0","000","60","0","0","0",629.13470000000,
"4060502900","4060179000","4060179800","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",353.99060000000,
"4060503000","4060179800","4060179000","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",358.16070000000,
"4060503100","4060154800","4060155000","1","107","000","-",성읍이리로,"0","0","000","30","0","0","0",171.68080000000,
"4060503200","4060155000","4060154800","1","107","000","-",성읍이리로,"0","0","000","30","0","0","0",170.97960000000,
"4060503300","4060179000","4060178900","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",26.36450000000,
"4060503400","4060178900","4060179000","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",20.79140000000,
"4060503500","4060154800","4060153800","2","105","000","97",번영로,"0","0","000","70","0","0","0",856.24050000000,
"4060503600","4060153800","4060154800","2","105","000","97",번영로,"0","0","000","70","0","0","0",862.47760000000,
"4060503700","4060179800","4060180500","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",927.81280000000,
"4060503800","4060180500","4060179800","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",937.97700000000,
"4060503900","4060178900","4060179700","1","107","000","-",온평관전로59번길,"0","0","000","50","0","0","0",1064.23150000000,
"4060504000","4060179700","4060178900","1","107","000","-",온평관전로59번길,"0","0","000","50","0","0","0",1059.78760000000,
"4060504100","4060178900","4060177800","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",596.43630000000,
"4060504200","4060177800","4060178900","1","107","000","-",온평관전로,"0","0","000","50","0","0","0",596.15630000000,
"4060504300","4060177800","4060177900","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",93.72650000000,
"4060504400","4060177900","4060177800","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",93.72640000000,
"4060504500","4060177800","4060176800","1","107","000","-",혼인지로,"0","0","000","50","0","0","0",408.85960000000,
"4060504600","4060176800","4060177800","1","107","000","-",혼인지로,"0","0","000","50","0","0","0",407.71240000000,
"4060504700","4060155000","4060155100","1","107","003","-",성읍이리로,"0","0","000","50","0","0","0",43.09480000000,
"4060504800","4060155100","4060155000","1","107","003","-",성읍이리로,"0","0","000","50","0","0","0",35.11160000000,
"4060504900","4060177900","4060178600","2","106","000","1132",일주동로,"0","0","000","70","0","0","0",869.49400000000,
"4060505000","4060178600","4060177900","2","106","000","1132",일주동로,"0","0","000","70","0","0","0",869.39850000000,
"4060506500","4060176200","4060176500","1","107","000","-",난고로,"0","0","000","50","0","0","0",483.63660000000,
"4060506600","4060176500","4060176200","1","107","000","-",난고로,"0","0","000","50","0","0","0",480.95990000000,
"4060510000","4060183100","4060180100","2","107","000","-",신양로,"0","0","000","50","0","0","0",663.06170000000,
"4060505100","4060166900","4060172700","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",3594.15190000000,
"4060505200","4060172700","4060166900","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",3592.77950000000,
"4060505300","4060152500","4060152800","1","107","000","-",번영로,"0","0","000","50","0","0","0",1121.35810000000,
"4060505400","4060152800","4060152500","1","107","000","-",번영로,"0","0","000","50","0","0","0",1146.24320000000,
"4060506300","4060153800","4060153300","2","105","000","97",번영로,"0","0","000","70","0","0","0",579.09630000000,
"4060506700","4060180500","4060183100","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",2248.57460000000,
"4060506800","4060183100","4060180500","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",2247.96480000000,
"4060506900","4060180500","4060179700","1","107","000","-",환해장성로729번길,"0","0","000","50","0","0","0",385.04620000000,
"4060507000","4060179700","4060180500","1","107","000","-",환해장성로729번길,"0","0","000","50","0","0","0",370.70720000000,
"4060507100","4060152800","4060153300","1","107","000","-",번영로,"0","0","000","50","0","0","0",323.36510000000,
